,clean_tweets,prediction,language,confidence
2973,Ive learned a lot over this break,"('en', 0.9259546399116516)",en,0.9259546399116516
2976,That feeling when you officially lost all youre friends,"('en', 0.8615455031394958)",en,0.8615455031394958
2977,Was at mass todaythere was this year Old boy and he asked his mam to pick him up so she didthen he started licking her facelike what,"('en', 0.9927651882171631)",en,0.9927651882171631
2979,I wanna no wht turns yu on,"('en', 0.636795163154602)",en,0.636795163154602
2980,Movie night in my house lol a fucking ball lolTexas chainsaw,"('en', 0.744745135307312)",en,0.744745135307312
2982,Isaacsperanza look at my last tweet,"('en', 0.6503748893737793)",en,0.6503748893737793
2983,Just know your loved ,"('en', 0.930629312992096)",en,0.930629312992096
2984,travisluty you cant turn around and say good bye all you you I make you free,"('en', 0.7624722719192505)",en,0.7624722719192505
2988,KC nightlife retweeted me amp now my twitter notifications are blowin up,"('en', 0.7623350620269775)",en,0.7623350620269775
2989,White trash girls bug meA lot,"('en', 0.9382774829864502)",en,0.9382774829864502
2991,Dude really ,"('en', 0.9969303011894226)",en,0.9969303011894226
2994,Confusedwhat should i dowhen  man asking you to go out at the same timehaiyaahhh,"('en', 0.8707635998725891)",en,0.8707635998725891
2995,I was so excited for some hoody weather,"('en', 0.99839848279953)",en,0.99839848279953
2997,Developing best practice guide for the School Development Plan inc personcentred practice with Jane Ralphs HSAUK PfAtweets,"('en', 0.812951385974884)",en,0.812951385974884
3002,trinnybopper TaniaWalker is this themercurycomau again They should change place fill text to something searchable,"('en', 0.8540154099464417)",en,0.8540154099464417
3003,Stay at uncles house,"('en', 0.9241889715194702)",en,0.9241889715194702
3005,robjohnson take me for spin and lunch Im bored and depressed,"('en', 0.8694074749946594)",en,0.8694074749946594
3006,Give me the beat boysnAnd free my soul nI wanna get lost in the rock n roll nAnd drift awaynnDamn makes me realize all music is dead,"('en', 0.9200215339660645)",en,0.9200215339660645
3007,katyalevin come see me Friday for lunch Today was training and I wouldnt have had any time to be friendly,"('en', 0.9990434050559998)",en,0.9990434050559998
3009,RealJamesEarl most definitely man Keep grinding also Appreciate it,"('en', 0.9034467935562134)",en,0.9034467935562134
3011,AmySlavin JamesGladwell  so thick Really upset with you now James,"('en', 0.9528900384902954)",en,0.9528900384902954
3012,anberlin Please come to Texas on this last tour,"('en', 0.9696729183197021)",en,0.9696729183197021
3014,Right fancy the cinema,"('en', 0.631402850151062)",en,0.631402850151062
3015,“immmonaeeee sometimes youu gotta fall back from everybody to get yourself together   ”,"('en', 0.6541199684143066)",en,0.6541199684143066
3016,“SayingsForGirls One of the reasons why I love you is because you make me smile for no reason”BBrazel,"('en', 0.9847325682640076)",en,0.9847325682640076
3017,tylerhoeft stick to video games bruh,"('en', 0.5058661103248596)",en,0.5058661103248596
3019,ut aww thank you so thankful for you Im blessed to have to be by my side through anything and everything love you so much,"('en', 0.9529670476913452)",en,0.9529670476913452
3036,Being transformed is something that starts with our mind and then moves to the rest of who we are,"('en', 0.9615543484687805)",en,0.9615543484687805
3038,shortcrustpie Clarkson no Ill never go stone washed  I have standards,"('en', 0.9337248802185059)",en,0.9337248802185059
3039,Im at Little Caesars Hermosillo Sonora httptconvIAEeim,"('en', 0.526446521282196)",en,0.526446521282196
3041,With Dian at Gosas House pic — httpstcoAJeYKgbO,"('en', 0.7308604717254639)",en,0.7308604717254639
3044, back to being healthy not too long left until the sun is out again no excuses ,"('en', 0.9237889051437378)",en,0.9237889051437378
3047,I have literally nobody to talk to reasons why i need a job Or do a sport,"('en', 0.9938259720802307)",en,0.9938259720802307
3052,dinner dlu with adek at waroeng steak — httpstcoEKjlrGZaEj,"('en', 0.8158953785896301)",en,0.8158953785896301
3054,But its true though “kiaraa gunito you had people really asking me if I was having a party  lol”,"('en', 0.9989485144615173)",en,0.9989485144615173
3056,Im at Zafer Dershanesi Antalya w  others httptcocXYncbe,"('en', 0.6554628014564514)",en,0.6554628014564514
3063,Is it bad to alternate between juice cleansing and binge drinking in  night,"('en', 0.9110961556434631)",en,0.9110961556434631
3064,Its funny how people take cyber bullying so seriously  The person getting bullied doesnt know what an off button is,"('en', 0.9618455171585083)",en,0.9618455171585083
3065,Its usually the forgetting part that makes it hard for me to forgive,"('en', 0.9638415575027466)",en,0.9638415575027466
3066,Tastes more like a  beer to me preciseales CravenArmsBrum httptcoLqoFciOv,"('en', 0.7055913209915161)",en,0.7055913209915161
3068,Chelsea are wankers to be fair,"('en', 0.9884763956069946)",en,0.9884763956069946
3073,edmundnaman r u going to take it,"('en', 0.9596207737922668)",en,0.9596207737922668
3075,Im such a loving person,"('en', 0.8215475678443909)",en,0.8215475678443909
3083,lanieewilliamss thank you so much lovey miss you too ,"('en', 0.9884960651397705)",en,0.9884960651397705
3084,“gracewrote We practiced shorthand on the bus last night httptcoUDUUDJJENh” Now thats dedication,"('en', 0.8435205817222595)",en,0.8435205817222595
3085,Thinking bout getting an iPhone c but a pink or yellow one  ,"('en', 0.9245550632476807)",en,0.9245550632476807
3087,NyaPapaya I Really Hate For Somebody To Hang Up In My Face Beyond Disrespectful,"('en', 0.6279021501541138)",en,0.6279021501541138
3089,Living in a bubble SpottedByTheRoad  Parkir Timur Senayan httptcoZgFAPC,"('en', 0.6428661346435547)",en,0.6428661346435547
3092,Happy birthday helorami ,"('en', 0.5658090114593506)",en,0.5658090114593506
3093,Malibu Sand Hill with mugu in the background sandytoes bluewater marinelayer sockedin  Point… httptcoWoHkcqKLP,"('en', 0.6861652135848999)",en,0.6861652135848999
3096,somebody please take me to the Katy Perry concert this June in Tampa ,"('en', 0.9791040420532227)",en,0.9791040420532227
3097,Only takes a song to bring back memories of me singing it to you I write the songs  Barry manilow Miss you Rip nanna xxx,"('en', 0.7545338273048401)",en,0.7545338273048401
3098,JaxAustin this should make you laugh,"('en', 0.9395512342453003)",en,0.9395512342453003
3099,iGolden my Nigga u aint never lied,"('en', 0.6468089818954468)",en,0.6468089818954468
3103,Hopefully this will just all end,"('en', 0.9760145545005798)",en,0.9760145545005798
3105,Getting in and out because fuck you thats why,"('en', 0.9605934023857117)",en,0.9605934023857117
3106,CallMeSteveO OGMarimba lmao  noooo somebody get her a green card,"('en', 0.9320774674415588)",en,0.9320774674415588
3108,I might as well watch the merseyside derby,"('en', 0.9828543066978455)",en,0.9828543066978455
3111,Commercials be like call within the next  seconds amp get a nd Piece of shit  Free plus a pc knife set Just pay SampH,"('en', 0.9328625798225403)",en,0.9328625798225403
3113,LizeathCobos Can I just chill in a dirt rode and drink my life away,"('en', 0.889045000076294)",en,0.889045000076294
3114,The Mexican version of Tambon just walked past me doubletake,"('en', 0.8965738415718079)",en,0.8965738415718079
3117,It took me  minutes to get on a shuttle go to Dunkin wait online then wait for a shuttle back and freezing the whole time ,"('en', 0.9611132144927979)",en,0.9611132144927979
3118,mentally physically and emotionally unsatisfied,"('en', 0.8947592377662659)",en,0.8947592377662659
3119,WeddingCatcher Retake your engagement photo with your wedding clothes httptcorkNvXvwzID,"('en', 0.7097415328025818)",en,0.7097415328025818
3129,    hey justinbieber justin you can follow me shots canaaadiaan  you best idol i always support you  i love you  xx   ,"('en', 0.5227308869361877)",en,0.5227308869361877
3133,burnedout ZekeJMiller Speaking of list rental Mitt Romneys  campaign has taken in  from renting its lists,"('en', 0.9855242371559143)",en,0.9855242371559143
3134,Happy Birthday HarryStyles  Hope your birthday is amazing and that your twentys are just as good as your teens Xx ,"('en', 0.9856889843940735)",en,0.9856889843940735
3135,Aww I love how Kelvin gives me advice when Im sick or hurt on here,"('en', 0.6350923776626587)",en,0.6350923776626587
3137,lizzyjanenorman sup honey bunny Excited to parT with ya tomorra ,"('en', 0.5961006879806519)",en,0.5961006879806519
3138,I should a kiss youu  httptcoWMKyZZMxn,"('en', 0.5547267198562622)",en,0.5547267198562622
3142,Hello Super Bowl  LaGuardia Airport LGA w  others httptcoZfZDvsp,"('en', 0.7890304923057556)",en,0.7890304923057556
3145,Super Bowl predictions NFL experts reveal their picks What will happen when Peyton Manning and the Denver httptcowpIxVP,"('en', 0.922863781452179)",en,0.922863781452179
3147,savcaputi Happy birthday TURN UP ,"('en', 0.554035484790802)",en,0.554035484790802
3149,devynasmith reganbimbi very very fucking busy,"('en', 0.9788261651992798)",en,0.9788261651992798
3157,Ima do the thesis and evidence in billet points ,"('en', 0.8336212038993835)",en,0.8336212038993835
3159,Pullquote Excuse me but we shouldnt be moving on from West Virginias chemical spill httptcohaUELATb,"('en', 0.7519209980964661)",en,0.7519209980964661
3161,Foodimentary Yes February  is World Nutella Day httptcopxXCFTIVO WorldNutellaDay foodimentary httptcoxOFSvnhgU Bearterfly,"('en', 0.8982469439506531)",en,0.8982469439506531
3166,No school the next  Mondays ,"('en', 0.9592706561088562)",en,0.9592706561088562
3167,zezinkamothaf you ready to get dready ,"('en', 0.8140896558761597)",en,0.8140896558761597
3168,Can someone bring me  orders of tacos from jacks please,"('en', 0.8951061964035034)",en,0.8951061964035034
3175,EDOGG wow okay here httptcoibWDzySrux,"('en', 0.7847864031791687)",en,0.7847864031791687
3179,melissaaavery its that natural bitch vibe its okay same here,"('en', 0.9332205653190613)",en,0.9332205653190613
3182,“WhatTheFFacts Rhotacism is a speech problem in which a person is unable to pronounce ”Rs” and speak Ws instead” JessK Wick,"('en', 0.956820011138916)",en,0.956820011138916
3184, guesses what Im watching right now thecoldneverbotheredmeanyway,"('en', 0.6174041032791138)",en,0.6174041032791138
3189,Joshveemusic I didnt look inside Ill have respect if its a manual Not a fan of the rims either but yah its aight,"('en', 0.9538905620574951)",en,0.9538905620574951
3192,Sarahnngg kalenahelene TheCoffeeShopUT aralee sweet,"('en', 0.5465599894523621)",en,0.5465599894523621
3193,lyssthomas Yes Except my sims get no windows or doors but  ovens Im the worst kind of person,"('en', 0.8101392388343811)",en,0.8101392388343811
3198,Are you too busy to microwave your own steak Come on down to Applebees,"('en', 0.8519418239593506)",en,0.8519418239593506
3201,mastodon o I thought his name was mastodon as well,"('en', 0.999193012714386)",en,0.999193012714386
3202,I got the best bread,"('en', 0.843475341796875)",en,0.843475341796875
3204,Darling look at me Im falling like a foolfor you,"('en', 0.8655498027801514)",en,0.8655498027801514
3205,Best decision Ive ever made,"('en', 0.994714081287384)",en,0.994714081287384
3208,OhSooTrill get like  And go with me,"('en', 0.9708620309829712)",en,0.9708620309829712
3211,think I should stop wearing make up,"('en', 0.9906612038612366)",en,0.9906612038612366
3212,I wanna see endless love IHaveIssues,"('en', 0.8391047120094299)",en,0.8391047120094299
3214,Watching teen wolf for the first time ,"('en', 0.7309166193008423)",en,0.7309166193008423
3215,Something about your girlllll,"('en', 0.7107363939285278)",en,0.7107363939285278
3218,LantzMiller haha looks like fiona is going to jail and Ian has lost his damn mind Gonna be a good season,"('en', 0.9975846409797668)",en,0.9975846409797668
3221,ImJustMariohhhh can I come get it if so where,"('en', 0.9195435643196106)",en,0.9195435643196106
3225,Ranchinrosa amp fruitcupfiji are such bitches sometimes lol,"('en', 0.938562273979187)",en,0.938562273979187
3229,Do you ever wonder if someone creeps on you like you do to other people Not saying I creep or anything,"('en', 0.9279221892356873)",en,0.9279221892356873
3232,xBiggieShorty freshly baked cakes lolololol,"('en', 0.7572016716003418)",en,0.7572016716003418
3233,PolicingFuture  Thank you httptcobdLUQrBq Public amp Police deserve better Please support amp dissipate Regards Tony,"('en', 0.797376275062561)",en,0.797376275062561
3234,cecrail she sure is,"('en', 0.9985450506210327)",en,0.9985450506210327
3236,After  years of loyal service I finally retired my boots and welcomed this new pair home httptcopcfCYkozZ,"('en', 0.8527582287788391)",en,0.8527582287788391
3237,Successful people are not gifted they just work hard then succeed on purpose  GK Nielson,"('en', 0.9601474404335022)",en,0.9601474404335022
3239,Special for Feb  Chipotle Chicken Wrap with BaconTexMex CheeseMixed GreensTomatoes and Avocado Spread served with Black Bean Salad,"('en', 0.9653355479240417)",en,0.9653355479240417
3241,So this happened this morning My wee little focus got stuck in some snow  Thank God for the  guys who pushed httptcomVKtpWVZ,"('en', 0.9264969229698181)",en,0.9264969229698181
3245,We just messed up a brand new couch girl,"('en', 0.9028252363204956)",en,0.9028252363204956
3247,Moved to WAO with the real TranceFamily httptcooDheUvWP,"('en', 0.7791293859481812)",en,0.7791293859481812
3252,I was not impressedsorry,"('en', 0.9996217489242554)",en,0.9996217489242554
3257,Boys is lost,"('en', 0.9925876259803772)",en,0.9925876259803772
3258,Dont worry bout my where abouts,"('en', 0.8737579584121704)",en,0.8737579584121704
3262,Gbye California its been extremely real,"('en', 0.9932175874710083)",en,0.9932175874710083
3264,PerignonPapi A girl follow me on IG I usually follow back and like whichever picture she isnt in  thats so mean,"('en', 0.9585745930671692)",en,0.9585745930671692
3265,Im at Samets PALACE Öğrenci Evi httptconlXIgOcha,"('en', 0.520897626876831)",en,0.520897626876831
3270,Nongkrong bareng mbak cantik at VIP Coffee House — httpstcobUTLMbKy,"('en', 0.532167375087738)",en,0.532167375087738
3276,Drinking a Flower Power by ithacabeer at strangebrew — httptcoOIvTQXCQD,"('en', 0.7930294275283813)",en,0.7930294275283813
3277,graciebenward did you use to go to grace chapel Thats where I go,"('en', 0.9698434472084045)",en,0.9698434472084045
3278,JbJackbarrett oh dear what have you done hah,"('en', 0.9856099486351013)",en,0.9856099486351013
3284,I never wanted Walt to get his due but I sure want Frank Underwood to fall,"('en', 0.9980545043945312)",en,0.9980545043945312
3289,WavyAssVicc Jmasterrp Step in the name of love ,"('en', 0.809275209903717)",en,0.809275209903717
3290,Im a bitch to you because i dont like you im actually really nice ,"('en', 0.7131556272506714)",en,0.7131556272506714
